date,AB-pd,AB-pt,AB-dt,AB-dd,AB-ht,AB-it,BC-pd,BC-pt,BC-dt,BC-dd,BC-ht,BC-it,MB-pd,MB-pt,MB-dt,MB-dd,MB-ht,MB-it,NB-pd,NB-pt,NB-dt,NB-dd,NB-ht,NB-it,NL-pd,NL-pt,NL-dt,NL-dd,NL-ht,NL-it,NS-pd,NS-pt,NS-dt,NS-dd,NS-ht,NS-it,NT-pd,NT-pt,NT-dt,NT-dd,NT-ht,NT-it,NU-pd,NU-pt,NU-dt,NU-dd,NU-ht,NU-it,ON-pd,ON-pt,ON-dt,ON-dd,ON-ht,ON-it,PE-pd,PE-pt,PE-dt,PE-dd,PE-ht,PE-it,QC-pd,QC-pt,QC-dt,QC-dd,QC-ht,QC-it,SK-pd,SK-pt,SK-dt,SK-dd,SK-ht,SK-it,YT-pd,YT-pt,YT-dt,YT-dd,YT-ht,YT-it,AB-hd,AB-id,BC-hd,BC-id,MB-hd,MB-id,NB-hd,NB-id,NL-hd,NL-id,NS-hd,NS-id,NT-hd,NT-id,NU-hd,NU-id,ON-hd,ON-id,PE-hd,PE-id,QC-hd,QC-id,SK-hd,SK-id,YT-hd,YT-id
2020-05-09,85,6093,116,1,64,14,13,2344,129,2,73,20,2,287,7,0,5,0,0,120,0,0,0,0,0,261,3,0,4,,3,1011,47,1,5,2,0,5,0,0,,,0,0,0,0,,,346,19944,1599,59,1016,203,0,27,0,0,0,0,836,36986,2786,61,1825,198,9,553,6,0,15,5,0,11,0,0,,,0,,,,1,0,,,,,,,,,,,,,,,76,9,,,,
2020-05-10,71,6164,117,1,65,12,13,2357,129,0,73,20,2,289,7,0,5,1,0,120,0,0,0,0,0,261,3,0,4,,7,1018,47,0,9,3,0,5,0,0,,,0,0,0,0,,,294,20238,1634,35,961,195,0,27,0,0,0,0,735,37721,2928,142,1832,192,11,564,6,0,8,4,0,11,0,0,,,6,,,,0,1,,,,,,,,,,,,,,,77,14,,,,
2020-05-11,47,6211,117,0,64,11,12,2369,130,1,66,18,0,289,7,0,5,1,0,120,0,0,0,0,0,261,3,0,4,,1,1019,48,1,9,3,0,5,0,0,,,0,0,0,0,,,308,20546,1669,35,1027,194,0,27,0,0,0,0,748,38469,3013,85,1834,184,4,568,6,0,8,3,0,11,0,0,,,4,,,,0,0,,,,,,,,,,,,,,,89,11,,,,
2020-05-12,70,6281,118,1,65,11,10,2379,131,1,63,16,0,289,7,0,5,1,0,120,0,0,0,0,0,261,3,0,4,,1,1020,48,0,9,4,0,5,0,0,,,0,0,0,0,,,361,20907,1725,56,1025,192,0,27,0,0,0,0,756,39225,3131,118,1866,194,5,573,6,0,8,3,0,11,0,0,,,2,,,,0,0,,,,,,,,,,,,,,,84,14,,,,
2020-05-13,62,6343,120,2,61,9,24,2403,132,1,59,14,0,289,7,0,5,1,0,120,0,0,0,0,0,261,3,0,3,,4,1024,51,3,9,4,0,5,0,0,,,0,0,0,0,,,329,21236,1765,40,1018,189,0,27,0,0,0,0,706,39931,3220,89,1829,190,4,577,6,0,7,3,0,11,0,0,,,0,,,,0,0,,,,,,,,,,,,,,,73,14,,,,
2020-05-14,61,6404,121,1,57,9,8,2411,135,3,58,12,0,289,7,0,4,1,0,120,0,0,0,0,0,261,3,0,3,,2,1026,51,0,9,4,0,5,0,0,,,0,0,0,0,,,258,21494,1798,33,1026,184,0,27,0,0,0,0,793,40724,3351,131,1818,191,5,582,6,0,7,3,0,11,0,0,,,1,,,,0,0,,,,,,,,,,,,,,,69,13,,,,
2020-05-15,73,6477,125,4,52,9,18,2429,140,5,51,12,0,289,7,0,4,1,0,120,0,0,0,0,-1,260,3,0,3,,8,1034,55,4,9,5,0,5,0,0,,,0,0,0,0,,,428,21922,1825,27,986,179,0,27,0,0,0,0,696,41420,3401,50,1788,185,8,590,6,0,10,3,0,11,0,0,,,3,,,,0,0,,,,,,,,,,,,,,,83,11,,,,
2020-05-16,54,6531,126,1,50,8,11,2440,141,1,49,11,0,289,7,0,4,1,0,120,0,0,0,0,0,260,3,0,3,,3,1037,55,0,8,4,0,5,0,0,,,0,0,0,0,,,391,22313,1858,33,975,180,0,27,0,0,0,0,763,42183,3483,82,1762,182,1,591,6,0,8,3,0,11,0,0,,,0,,,,1,0,,,,,,,,,,,,,,,65,13,,,,
2020-05-17,46,6577,127,1,50,9,9,2449,141,0,49,11,1,290,7,0,3,0,0,120,0,0,0,0,0,260,3,0,3,,3,1040,55,0,8,4,0,5,0,0,,,0,0,0,0,,,340,22653,1881,23,934,171,0,27,0,0,0,0,737,42920,3562,79,1762,176,1,592,6,0,5,3,0,11,0,0,,,5,,,,0,0,,,,,,,,,,,,,,,67,10,,,,
2020-05-18,38,6615,128,1,50,9,10,2459,143,2,47,12,0,290,7,0,3,0,0,120,0,0,0,0,0,260,3,0,3,,3,1043,55,0,8,4,0,5,0,0,,,0,0,0,0,,,304,22957,1904,23,972,174,0,27,0,0,0,0,707,43627,3596,34,1777,178,0,592,6,0,5,3,0,11,0,0,,,3,,,,0,0,,,,,,,,,,,,,,,62,14,,,,
2020-05-19,43,6658,128,0,45,8,14,2473,146,3,45,12,0,290,7,0,3,0,0,120,0,0,0,0,0,260,3,0,3,,1,1044,56,1,9,5,0,5,0,0,,,0,0,0,0,,,427,23384,1919,15,987,167,0,27,0,0,0,0,570,44197,3647,51,1542,183,7,599,6,0,5,3,0,11,0,0,,,0,,,,1,0,,,,,,,,,,,,,,,61,13,,,,
2020-05-20,27,6685,128,0,44,7,13,2486,149,3,43,10,0,290,7,0,3,0,0,120,0,0,0,0,0,260,3,0,3,,1,1045,57,1,8,4,0,5,0,0,,,0,0,0,0,,,390,23774,1962,43,991,160,0,27,0,0,0,0,578,44775,3718,71,1500,175,21,620,7,1,4,3,0,11,0,0,,,4,,,,0,0,,,,,,,,,,,,,,,71,8,,,,
2020-05-21,30,6715,132,4,42,6,23,2509,152,3,43,8,2,292,7,0,3,0,1,121,0,0,0,0,0,260,3,0,3,,1,1046,58,1,9,4,0,5,0,0,,,0,0,0,0,,,413,24187,1993,31,984,155,0,27,0,0,0,0,720,45495,3800,82,1476,171,2,622,7,0,5,3,0,11,0,0,,,2,,,,0,0,,,,,,,,,,,,,,,76,12,,,,
2020-05-22,27,6742,134,2,39,6,8,2517,155,3,41,8,0,292,7,0,2,0,0,121,0,0,0,0,0,260,3,0,3,,2,1048,58,0,8,4,0,5,0,0,,,0,0,0,0,,,441,24628,2021,28,961,153,0,27,0,0,0,0,646,46141,3865,65,1449,167,5,627,7,0,5,3,0,11,0,0,,,6,,,,0,0,,,,,,,,,,,,,,,60,6,,,,
2020-05-23,32,6774,135,1,35,7,8,2525,157,2,41,8,0,292,7,0,2,0,0,121,0,0,0,0,0,260,3,0,3,,1,1049,58,0,6,3,0,5,0,0,,,0,0,0,0,,,412,25040,2048,27,912,147,0,27,0,0,0,0,697,46838,3940,75,1432,170,3,630,7,0,6,3,0,11,0,0,,,2,,,,0,0,,,,,,,,,,,,,,,57,12,,,,
2020-05-24,29,6803,135,0,33,6,10,2535,157,0,41,8,0,292,7,0,2,0,0,121,0,0,0,0,0,260,3,0,3,,1,1050,58,0,6,3,0,5,0,0,,,0,0,0,0,,,460,25500,2073,25,878,148,0,27,0,0,0,0,573,47411,3984,44,1423,179,2,632,7,0,5,3,0,11,0,0,,,0,,,,0,0,,,,,,,,,,,,,,,51,12,,,,
2020-05-25,13,6816,138,3,33,5,7,2542,161,4,37,7,0,292,7,0,2,0,0,121,0,0,0,0,0,260,3,0,3,,1,1051,58,0,6,3,0,5,0,0,,,0,0,0,0,,,404,25904,2102,29,859,148,0,27,0,0,0,0,573,47984,4069,85,1401,181,2,634,7,0,6,4,0,11,0,0,,,4,,,,0,0,,,,,,,,,,,,,,,51,14,,,,
2020-05-26,19,6835,139,1,33,5,5,2547,161,0,37,7,2,294,7,0,2,0,1,122,0,0,0,0,0,260,3,0,1,,1,1052,59,1,7,3,0,5,0,0,,,0,0,0,0,,,287,26191,2123,21,848,143,0,27,0,0,0,0,614,48598,4139,70,1374,182,0,634,8,1,5,3,0,11,0,0,,,1,,,,0,0,,,,,,,,,,,,,,,62,5,,,,
2020-05-27,27,6862,141,2,31,4,9,2556,162,1,37,7,0,294,7,0,2,0,1,123,0,0,0,0,0,260,3,0,1,,1,1053,59,0,7,3,0,5,0,0,,,0,0,0,0,,,292,26483,2155,32,847,150,0,27,0,0,0,0,541,49139,4228,89,1327,177,3,637,10,2,4,3,0,11,0,0,,,4,,,,0,0,,,,,,,,,,,,,,,47,7,,,,
2020-05-28,28,6890,143,2,32,4,9,2565,164,2,33,6,0,294,7,0,2,0,3,126,0,0,0,0,1,261,3,0,1,,2,1055,59,0,8,3,0,5,0,0,,,0,0,0,0,,,383,26866,2189,34,833,137,0,27,0,0,0,0,563,49702,4302,74,1259,171,2,639,10,0,4,3,0,11,0,0,,,3,,,,0,0,,,,,,,,,,,,,,,42,13,,,,
2020-05-29,30,6920,143,0,33,5,12,2577,164,0,34,6,0,294,7,0,2,0,2,128,0,0,2,2,0,261,3,0,1,,0,1055,59,0,8,3,0,5,0,0,,,0,0,0,0,,,344,27210,2230,41,826,129,0,27,0,0,0,0,530,50232,4363,61,1192,165,2,641,10,0,4,2,0,11,0,0,,,4,,,,0,0,,,,,,,,,,,,,,,44,5,,,,
2020-05-30,20,6940,143,0,27,6,13,2590,164,0,34,6,1,295,7,0,2,0,1,129,0,0,3,0,0,261,3,0,1,,1,1056,60,1,7,2,0,5,0,0,,,0,0,0,0,,,323,27533,2247,17,801,121,0,27,0,0,0,0,419,50651,4439,76,1193,170,4,645,10,0,3,1,0,11,0,0,,,0,,,,0,0,,,,,,,,,,,,,,,37,7,,,,
2020-05-31,34,6974,143,0,24,6,9,2599,164,0,34,6,0,295,7,0,2,0,3,132,0,0,3,1,0,261,3,0,1,,0,1056,60,0,7,2,0,5,0,0,,,0,0,0,0,,,326,27859,2266,19,781,118,0,27,0,0,0,0,408,51059,4641,202,1180,161,1,646,11,1,4,1,0,11,0,0,,,0,,,,0,0,,,,,,,,,,,,,,,37,6,,,,
2020-06-01,21,6995,143,0,24,6,13,2612,166,2,32,5,3,298,7,0,2,0,0,132,0,0,4,1,0,261,3,0,1,,1,1057,60,0,6,2,0,5,0,0,,,0,0,0,0,,,404,28263,2276,10,781,118,0,27,0,0,0,0,295,51354,4661,20,1169,158,0,646,11,0,4,2,0,11,0,0,,,2,,,,0,0,,,,,,,,,,,,,,,40,5,,,,
2020-06-02,19,7014,143,0,25,6,12,2624,165,-1,31,8,0,298,7,0,2,0,1,133,0,0,5,1,0,261,3,0,1,,0,1057,60,0,5,2,0,5,0,0,,,0,0,0,0,,,446,28709,2293,17,801,125,0,27,0,0,0,0,239,51593,4713,52,1140,155,0,646,11,0,2,2,0,11,0,0,,,1,,,,0,0,,,,,,,,,,,,,,,29,10,,,,
2020-06-03,18,7032,145,2,20,6,3,2627,166,1,32,7,2,300,7,0,2,0,2,135,0,0,5,1,0,261,3,0,1,,1,1058,60,0,3,1,0,5,0,0,,,0,0,0,0,,,338,29047,2312,19,791,127,0,27,0,0,0,0,291,51884,4794,81,1076,144,1,647,11,0,2,2,0,11,0,0,,,0,,,,0,0,,,,,,,,,,,,,,,32,6,,,,
2020-06-04,19,7051,146,1,18,5,9,2636,166,0,26,6,0,300,7,0,2,0,1,136,1,1,4,1,0,261,3,0,1,,0,1058,61,1,3,1,0,5,0,0,,,0,0,0,0,,,356,29403,2357,45,776,121,0,27,0,0,0,0,259,52143,4885,91,1024,129,1,648,11,0,2,2,0,11,0,0,,,0,,,,1,0,,,,,,,,,,,,,,,25,4,,,,
2020-06-05,37,7088,146,0,18,5,5,2641,167,1,21,5,0,300,7,0,2,0,0,136,1,0,4,1,0,261,3,0,1,,0,1058,61,0,3,2,0,5,0,0,,,0,0,0,0,,,344,29747,2372,15,749,118,0,27,0,0,0,0,255,52398,4935,50,976,127,1,649,11,0,1,1,0,11,0,0,,,1,,,,0,0,,,,,,,,,,,,,,,33,5,,,,
2020-06-06,23,7111,146,0,18,5,11,2652,167,0,21,5,0,300,7,0,1,0,0,136,1,0,4,0,0,261,3,0,1,,0,1058,61,0,3,2,0,5,0,0,,,0,0,0,0,,,455,30202,2407,35,673,117,0,27,0,0,0,0,226,52624,4970,35,966,126,1,650,11,0,1,1,0,11,0,0,,,0,,,,1,0,,,,,,,,,,,,,,,27,4,,,,
2020-06-07,33,7144,146,0,20,5,8,2660,167,0,21,5,0,300,7,0,1,0,1,137,1,0,4,0,0,261,3,0,1,,1,1059,61,0,3,2,0,5,0,0,,,0,0,0,0,,,415,30617,2426,19,635,117,0,27,0,0,0,0,225,52849,4978,8,976,119,0,650,11,0,1,1,0,11,0,0,,,1,,,,0,0,,,,,,,,,,,,,,,29,3,,,,
2020-06-08,24,7168,149,3,19,5,6,2666,167,0,16,4,0,300,7,0,1,0,9,146,1,0,5,0,0,261,3,0,1,,0,1059,61,0,3,2,0,5,0,0,,,0,0,0,0,,,243,30860,2450,24,603,118,0,27,0,0,0,0,198,53047,4984,6,961,117,4,654,13,2,1,1,0,11,0,0,,,3,,,,0,0,,,,,,,,,,,,,,,20,6,,,,
2020-06-09,38,7206,151,2,16,5,15,2681,167,0,15,4,0,300,7,0,1,0,1,147,1,0,5,1,0,261,3,0,1,,0,1059,61,0,3,2,0,5,0,0,,,0,0,0,0,,,230,31090,2464,14,600,116,0,27,0,0,0,0,138,53185,5029,45,914,117,2,656,13,0,1,1,0,11,0,0,,,0,,,,0,0,,,,,,,,,,,,,,,25,6,,,,
2020-06-10,48,7254,151,0,16,4,18,2699,167,0,12,4,0,300,7,0,1,0,4,151,1,0,5,1,0,261,3,0,1,,2,1061,62,1,2,2,0,5,0,0,,,0,0,0,0,,,251,31341,2475,11,580,118,0,27,0,0,0,0,156,53341,5081,52,871,114,2,658,13,0,1,1,0,11,0,0,,,3,,,,1,0,,,,,,,,,,,,,,,24,5,,,,
2020-06-11,43,7297,149,-2,16,4,12,2711,167,0,13,5,1,301,7,0,1,0,2,153,1,0,5,1,0,261,3,0,1,,0,1061,62,0,2,1,0,5,0,0,,,0,0,0,0,,,203,31544,2487,12,538,120,0,27,0,0,0,0,144,53485,5105,24,840,107,2,660,13,0,1,1,0,11,0,0,,,1,,,,0,0,,,,,,,,,,,,,,,25,3,,,,
2020-06-12,27,7324,149,0,20,5,16,2727,168,1,12,3,2,303,7,0,1,0,1,154,1,0,5,1,0,261,3,0,1,,0,1061,62,0,2,1,0,5,0,0,,,0,0,0,0,,,182,31726,2498,11,527,114,0,27,0,0,0,0,181,53666,5148,43,788,102,3,663,13,0,1,1,0,11,0,0,,,5,,,,0,0,,,,,,,,,,,,,,,28,4,,,,
2020-06-13,35,7359,150,1,18,5,15,2742,168,0,12,3,1,304,7,0,1,0,0,154,2,1,4,1,0,261,3,0,1,,1,1062,62,0,2,1,0,5,0,0,,,0,0,0,0,,,266,31992,2507,9,489,110,0,27,0,0,0,0,158,53824,5195,47,769,85,1,664,13,0,2,1,0,11,0,0,,,0,,,,0,0,,,,,,,,,,,,,,,16,1,,,,
2020-06-14,53,7412,150,0,20,6,7,2749,168,0,12,3,0,304,7,0,1,0,3,157,2,0,4,1,0,261,3,0,1,,-1,1061,62,0,2,1,0,5,0,0,,,0,0,0,0,,,197,32189,2519,12,438,103,0,27,0,0,0,0,128,53952,5222,27,771,82,1,665,13,0,2,1,0,11,0,0,,,2,,,,0,0,,,,,,,,,,,,,,,8,1,,,,
2020-06-15,36,7448,151,1,25,6,9,2758,168,0,13,4,0,304,7,0,1,0,3,160,2,0,4,1,0,261,3,0,0,,0,1061,62,0,2,1,0,5,0,0,,,0,0,0,0,,,181,32370,2527,8,419,104,0,27,0,0,0,0,102,54054,5242,20,718,77,18,683,13,0,2,1,0,11,0,0,,,7,,,,1,0,,,,,,,,,,,,,,,12,0,,,,
2020-06-16,45,7493,151,0,27,7,23,2781,168,0,11,5,2,306,7,0,1,0,3,163,2,0,4,1,0,261,3,0,0,,0,1061,62,0,2,1,0,5,0,0,,,0,0,0,0,,,184,32554,2538,11,413,98,0,27,0,0,0,0,92,54146,5269,27,690,72,1,684,13,0,3,1,0,11,0,0,,,2,,,,0,0,,,,,,,,,,,,,,,14,3,,,,
2020-06-17,46,7539,151,0,28,7,6,2787,168,0,11,5,2,308,7,0,1,0,1,164,2,0,4,1,0,261,3,0,0,,0,1061,62,0,2,1,0,5,0,0,,,0,0,0,0,,,190,32744,2550,12,383,92,0,27,0,0,0,0,117,54263,5298,29,637,65,9,693,13,0,2,1,0,11,0,0,,,3,,,,1,0,,,,,,,,,,,,,,,18,1,,,,
2020-06-18,46,7585,152,1,30,6,6,2793,168,0,10,5,1,309,7,0,1,0,0,164,2,0,2,1,0,261,3,0,0,,0,1061,62,0,2,1,0,5,0,0,,,0,0,0,0,,,173,32917,2553,3,351,84,0,27,0,0,0,0,120,54383,5340,42,574,62,15,708,13,0,2,1,0,11,0,0,,,5,,,,0,0,,,,,,,,,,,,,,,12,1,,,,
2020-06-19,47,7632,152,0,30,6,7,2800,168,0,11,6,4,313,7,0,1,0,0,164,2,0,2,1,0,261,3,0,0,,0,1061,62,0,2,1,0,5,0,0,,,0,0,0,0,,,178,33095,2564,11,331,82,0,27,0,0,0,0,167,54550,5375,35,529,62,8,716,13,0,4,1,0,11,0,0,,,0,,,,0,0,,,,,,,,,,,,,,,15,0,,,,
2020-06-20,30,7662,152,0,27,7,8,2808,168,0,11,6,0,313,7,0,1,0,0,164,2,0,2,1,0,261,3,0,0,,0,1061,62,0,2,1,0,5,0,0,,,0,0,0,0,,,206,33301,2595,31,333,80,0,27,0,0,0,0,124,54674,5408,33,521,61,10,726,13,0,3,1,0,11,0,0,,,0,,,,0,0,,,,,,,,,,,,,,,15,2,,,,
2020-06-21,33,7695,152,0,28,6,19,2827,168,0,11,6,1,314,7,0,1,0,0,164,2,0,2,1,0,261,3,0,0,,0,1061,62,0,2,1,0,5,0,0,,,0,0,0,0,,,175,33476,2606,11,286,86,0,27,0,0,0,0,92,54766,5417,9,520,57,20,746,13,0,3,3,0,11,0,0,,,4,,,,0,0,,,,,,,,,,,,,,,13,0,,,,
2020-06-22,41,7736,153,1,26,6,9,2836,169,1,14,6,1,315,7,0,1,0,0,164,2,0,2,1,0,261,3,0,0,,0,1061,63,1,1,0,0,5,0,0,,,0,0,0,0,,,161,33637,2609,3,265,76,0,27,0,0,0,0,69,54835,5417,0,515,56,5,751,13,0,3,0,0,11,0,0,,,3,,,,1,0,,,,,,,,,,,,,,,14,4,,,,
2020-06-23,45,7781,153,0,28,7,19,2855,170,1,16,7,0,315,7,0,1,0,1,165,2,0,2,1,0,261,3,0,0,,0,1061,63,0,2,1,0,5,0,0,,,0,0,0,0,,,216,33853,2619,10,288,75,0,27,0,0,0,0,49,54884,5424,7,500,52,2,753,13,0,4,1,0,11,0,0,,,3,,,,3,0,,,,,,,,,,,,,,,9,2,,,,
2020-06-24,25,7806,153,0,27,8,19,2874,171,1,14,7,1,316,7,0,1,0,0,165,2,0,2,1,0,261,3,0,0,,0,1061,63,0,2,1,0,5,0,0,,,0,0,0,0,,,163,34016,2631,12,278,73,0,27,0,0,0,0,53,54937,5441,17,487,50,4,757,13,0,5,1,0,11,0,0,,,1,,,,1,0,,,,,,,,,,,,,,,18,3,,,,
2020-06-25,36,7842,154,1,30,8,7,2881,173,2,15,7,2,318,7,0,1,0,0,165,2,0,2,1,0,261,3,0,0,,0,1061,63,0,2,0,0,5,0,0,,,0,0,0,0,,,189,34205,2641,10,270,69,0,27,0,0,0,0,142,55079,5448,7,478,48,2,759,13,0,9,2,0,11,0,0,,,5,,,,1,0,,,,,,,,,,,,,,,13,3,,,,
2020-06-26,66,7908,154,0,32,8,10,2891,174,1,17,5,4,322,7,0,1,0,0,165,2,0,2,1,0,261,3,0,0,,0,1061,63,0,2,0,0,5,0,0,,,0,0,0,0,,,111,34316,2644,3,256,61,0,27,0,0,0,0,0,55079,5448,0,459,45,13,772,13,0,9,1,0,11,0,0,,,6,,,,0,0,,,,,,,,,,,,,,,17,5,,,,
2020-06-27,37,7945,154,0,32,8,11,2902,174,0,17,5,0,322,7,0,1,0,0,165,2,0,2,1,0,261,3,0,0,,0,1061,63,0,2,0,0,5,0,0,,,0,0,0,0,,,160,34476,2652,8,252,54,0,27,0,0,0,0,0,55079,5448,0,456,43,5,777,13,0,6,1,0,11,0,0,,,0,,,,0,0,,,,,,,,,,,,,,,13,4,,,,
2020-06-28,68,8013,154,0,32,9,8,2910,174,0,17,5,2,324,7,0,1,0,0,165,2,0,2,1,0,261,3,0,0,,0,1061,63,0,2,0,0,5,0,0,,,0,0,0,0,,,178,34654,2658,6,214,51,0,27,0,0,0,0,0,55079,5448,0,456,45,1,778,13,0,6,0,0,11,0,0,,,2,,,,0,0,,,,,,,,,,,,,,,11,2,,,,
2020-06-29,44,8057,154,0,32,9,8,2918,174,0,18,5,1,325,7,0,1,0,0,165,2,0,2,1,0,261,3,0,0,,0,1061,63,0,2,0,0,5,0,0,,,0,0,0,0,,,257,34911,2665,7,232,46,0,27,0,0,0,0,311,55390,5485,37,436,38,1,779,13,0,5,0,0,11,0,0,,,0,,,,0,0,,,,,,,,,,,,,,,9,2,,,,
2020-06-30,33,8090,154,0,32,8,15,2933,174,0,18,4,0,325,7,0,1,0,0,165,2,0,2,1,0,261,3,0,0,,1,1062,63,0,2,0,0,5,0,0,,,0,0,0,0,,,157,35068,2672,7,213,42,0,27,0,0,0,0,68,55458,5503,18,423,33,6,785,13,0,5,1,0,11,0,0,,,1,,,,0,0,,,,,,,,,,,,,,,15,0,,,,
2020-07-01,64,8154,154,0,30,8,11,2944,174,0,18,4,0,325,7,0,1,0,0,165,2,0,3,2,0,261,3,0,0,,1,1063,63,0,2,0,0,5,0,0,,,0,0,0,0,,,0,35068,2672,0,213,42,0,27,0,0,0,0,66,55524,5527,24,412,32,0,785,13,0,5,1,0,11,0,0,,,0,,,,0,0,,,,,,,,,,,,,,,10,1,,,,
2020-07-02,55,8209,155,1,33,9,9,2953,177,3,17,2,0,325,7,0,1,0,0,165,2,0,2,2,0,261,3,0,0,,1,1064,63,0,2,0,0,5,0,0,,,0,0,0,0,,,302,35370,2680,8,119,40,0,27,0,0,0,0,69,55593,5541,14,393,31,10,795,14,1,6,3,0,11,0,0,,,3,,,,0,0,,,,,,,,,,,,,,,11,4,,,,
2020-07-03,30,8239,155,0,38,8,14,2967,177,0,19,2,0,325,7,0,1,0,0,165,2,0,1,1,0,261,3,0,0,,0,1064,63,0,2,0,0,5,0,0,,,0,0,0,0,,,165,35535,2682,2,155,40,0,27,0,0,0,0,89,55682,5560,19,376,27,1,796,14,0,4,3,0,11,0,0,,,6,,,,1,0,,,,,,,,,,,,,,,12,1,,,,
2020-07-04,48,8287,155,0,46,7,13,2980,177,0,19,2,0,325,7,0,1,0,0,165,2,0,1,0,0,261,3,0,0,,0,1064,63,0,2,0,0,5,0,0,,,0,0,0,0,,,121,35656,2687,5,150,39,0,27,0,0,0,0,102,55784,5566,6,372,26,0,796,14,0,4,3,0,11,0,0,,,9,,,,1,0,,,,,,,,,,,,,,,8,2,,,,
2020-07-05,48,8335,155,0,46,6,7,2987,177,0,19,2,0,325,7,0,1,0,0,165,2,0,0,0,0,261,3,0,0,,0,1064,63,0,2,0,0,5,0,0,,,0,0,0,0,,,138,35794,2689,2,139,39,5,32,0,0,0,0,79,55863,5574,8,378,25,0,796,14,0,4,3,0,11,0,0,,,4,,,,0,0,,,,,,,,,,,,,,,3,1,,,,
2020-07-06,49,8384,155,0,47,6,11,2998,183,6,16,4,0,325,7,0,1,0,0,165,2,0,0,0,0,261,3,0,0,,1,1065,63,0,2,0,0,5,0,0,,,0,0,0,0,,,154,35948,2689,0,118,36,0,32,0,0,0,0,74,55937,5577,3,348,26,9,805,14,0,4,1,0,11,0,0,,,3,,,,0,0,,,,,,,,,,,,,,,4,0,,,,
2020-07-07,44,8428,157,2,47,7,18,3016,183,0,16,4,0,325,7,0,1,0,0,165,2,0,0,0,0,261,3,0,0,,0,1065,63,0,2,0,0,5,0,0,,,0,0,0,0,,,112,36060,2691,2,131,34,0,32,0,0,0,0,60,55997,5590,13,332,27,1,806,15,1,4,0,0,11,0,0,,,5,,,,0,0,,,,,,,,,,,,,,,11,0,,,,
2020-07-08,43,8471,158,1,41,7,18,3034,186,3,17,3,0,325,7,0,1,0,0,165,2,0,0,0,0,261,3,0,0,,1,1066,63,0,1,0,0,5,0,0,,,0,0,0,0,,,118,36178,2700,9,123,35,0,32,0,0,0,0,82,56079,5603,13,309,27,2,808,15,0,3,0,0,11,0,0,,,3,,,,0,0,,,,,,,,,,,,,,,9,0,,,,
2020-07-09,74,8545,161,3,41,9,20,3054,186,0,17,4,0,325,7,0,1,0,1,166,2,0,0,0,0,261,3,0,0,,0,1066,63,0,1,0,0,5,0,0,,,0,0,0,0,,,170,36348,2703,3,123,31,0,32,0,0,0,0,137,56216,5609,6,319,24,5,813,15,0,5,1,0,11,0,0,,,3,,,,0,0,,,,,,,,,,,,,,,10,1,,,,
2020-07-10,62,8607,160,-1,43,8,28,3082,187,1,16,5,0,325,7,0,1,0,0,166,2,0,0,0,1,262,3,0,0,,0,1066,63,0,1,0,0,5,0,0,,,0,0,0,0,,,116,36464,2710,7,117,34,1,33,0,0,0,0,100,56316,5612,3,314,22,2,815,15,0,4,1,0,11,0,0,,,9,,,,0,0,,,,,,,,,,,,,,,15,0,,,,
2020-07-11,90,8697,160,0,44,11,22,3104,187,0,16,5,0,325,7,0,1,0,0,166,2,0,0,0,0,262,3,0,0,,0,1066,63,0,1,0,0,5,0,0,,,0,0,0,0,,,130,36594,2716,6,128,31,0,33,0,0,0,0,91,56407,5620,8,307,20,0,815,15,0,4,1,0,11,0,0,,,5,,,,0,0,,,,,,,,,,,,,,,11,1,,,,
2020-07-12,78,8775,160,0,46,13,18,3122,187,0,16,5,0,325,7,0,1,0,0,166,2,0,0,0,0,262,3,0,0,,0,1066,63,0,1,0,0,5,0,0,,,0,0,0,0,,,129,36723,2719,3,116,29,0,33,0,0,0,0,114,56521,5627,7,306,21,0,815,15,0,4,1,0,11,0,0,,,4,,,,1,0,,,,,,,,,,,,,,,7,5,,,,
2020-07-13,87,8862,161,1,56,13,13,3135,189,2,14,5,5,330,7,0,1,0,0,166,2,0,0,0,0,262,3,0,0,,0,1066,63,0,1,0,0,5,0,0,,,0,0,0,0,,,116,36839,2722,3,104,28,2,35,0,0,0,0,100,56621,5628,1,295,21,56,871,15,0,3,2,0,11,0,0,,,12,,,,1,0,,,,,,,,,,,,,,,5,0,,,,
2020-07-14,85,8947,163,2,61,7,22,3157,189,0,14,5,0,330,7,0,1,0,1,167,2,0,0,0,0,262,3,0,0,,0,1066,63,0,1,0,0,5,0,0,,,0,0,0,0,,,111,36950,2723,1,137,30,1,36,0,0,0,0,109,56730,5633,5,285,20,5,876,15,0,6,2,0,11,0,0,,,6,,,,0,0,,,,,,,,,,,,,,,12,3,,,,
2020-07-15,115,9062,163,0,64,8,33,3190,189,0,14,5,1,331,7,0,1,0,1,168,2,0,0,0,0,262,3,0,0,,1,1067,63,0,1,0,0,5,0,0,,,0,0,0,0,,,102,37052,2732,9,115,31,0,36,0,0,0,0,129,56859,5636,3,277,20,5,881,15,0,8,2,0,11,0,0,,,7,,,,0,0,,,,,,,,,,,,,,,15,2,,,,
